Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
;32;32;40;0;0;1;14,8894;931;3;3;26;2;50;
;32;32;40;0;1;1;12,6345000000001;858;1;1;26;0;40;
;32;32;40;0;2;1;201,830599999998;921;68;134;127;1;45;
;32;32;40;0;3;1;161,849200000001;846;67;132;132;1;45;
;32;32;40;0;4;1;392,6852;965;135;267;237;2;48;
;32;32;42;0;0;1;77,0149999999994;915;28;47;46;6;46;
;32;32;42;0;1;1;538,3704;906;69;134;119;1;44;
;32;32;42;0;2;1;14,75;964;1;1;17;0;47;
;32;32;42;0;3;1;22,9386999999988;889;2;2;28;0;44;
;32;32;42;0;4;1;255,783800000001;877;96;160;188;3;39;
;32;32;44;0;0;1;19,6295999999966;976;1;1;30;0;45;
;32;32;44;0;1;1;374,900600000001;860;103;193;223;1;47;
;32;32;44;0;2;1;439,269900000003;912;76;142;133;3;41;
;32;32;44;0;3;1;263,774299999997;937;71;135;126;1;47;
;32;32;44;0;4;1;729,335999999996;988;283;501;531;4;55;
;32;32;46;0;0;1;16,1607000000004;918;1;1;29;0;39;
;32;32;46;0;1;1;28,9367999999959;933;2;2;34;0;44;
;32;32;46;0;2;1;5902,2413;1055;71;136;128;3;48;
;32;32;46;0;3;1;20,0841;966;1;1;34;0;48;
;32;32;46;0;4;1;223,712099999997;971;92;167;157;1;47;
;32;32;48;0;0;1;24,3671000000031;933;5;5;35;2;43;
;32;32;48;0;1;1;15,5293999999994;919;3;3;25;2;38;
;32;32;48;0;2;1;15,5195000000022;946;5;5;33;4;45;
;32;32;48;0;3;1;1226,2715;1082;200;395;336;3;48;
;32;32;48;0;4;1;862,270100000002;1115;209;409;369;3;46;
;32;32;50;0;0;1;2284,9456;1107;142;273;245;4;46;
;32;32;50;0;1;1;16,4320000000007;896;1;1;31;0;50;
;32;32;50;0;2;1;70,2690000000002;1107;15;27;55;1;52;
;32;32;50;0;3;1;473,803400000004;1252;67;132;153;1;51;
;32;32;50;0;4;1;615,078399999999;976;160;293;233;4;38;
;32;32;52;0;0;1;560,561800000003;1134;83;160;165;3;59;
;32;32;52;0;1;1;878,7232;1252;133;263;234;2;47;
;32;32;52;0;2;1;721,402600000001;1085;139;269;247;4;43;
;32;32;52;0;3;1;245,416799999999;1069;75;148;150;1;46;
;32;32;52;0;4;1;35,3865000000005;1089;1;1;41;0;49;
;32;32;54;0;0;1;628,290000000001;1207;141;244;183;2;51;
;32;32;54;0;1;1;6242,0659;1155;124;209;230;2;45;
;32;32;54;0;2;1;993,340499999998;1197;191;374;294;2;51;
;32;32;54;0;3;1;1058,79609999999;1245;145;277;235;1;54;
;32;32;54;0;4;1;412,183799999999;1356;102;182;256;2;49;
;32;32;56;0;0;1;516,046399999992;1208;94;182;198;1;45;
;32;32;56;0;1;1;51,0823999999993;1240;5;5;51;2;53;
;32;32;56;0;2;1;4950,4982;1161;234;456;413;4;46;
;32;32;56;0;3;1;43,872000000003;1133;12;21;59;3;53;
;32;32;56;0;4;1;9513,18590000001;1157;514;943;781;4;45;
;32;32;58;0;0;1;4377,7485;1356;216;423;402;2;62;
;32;32;58;0;1;1;108,205900000001;1130;44;80;98;5;49;
;32;32;58;0;2;0;10000,9821;-2;310;577;552;5;-1;
;32;32;58;0;3;1;606,495299999995;1247;159;310;300;3;55;
;32;32;58;0;4;1;20,2397999999957;1115;1;1;34;0;49;
;32;32;60;0;0;1;2570,22940000001;1261;310;613;495;5;49;
;32;32;60;0;1;1;40,2115999999951;1214;8;13;39;0;49;
;32;32;60;0;2;1;1619,8566;1319;320;585;572;5;49;
;32;32;60;0;3;1;2896,9669;1242;216;425;384;4;39;
;32;32;60;0;4;1;4954,58450000001;1266;232;448;384;3;49;
;32;32;62;0;0;1;746,395999999993;1201;154;302;297;3;49;
;32;32;62;0;1;1;778,322400000005;1204;134;265;276;2;42;
;32;32;62;0;2;1;47,5719000000099;1238;8;14;62;1;55;
;32;32;62;0;3;1;4554,2736;1434;452;838;797;4;53;
;32;32;62;0;4;1;258,691999999995;1261;88;157;192;5;58;
;32;32;64;0;0;1;367,756099999999;1465;70;137;166;1;54;
;32;32;64;0;1;1;8758,72260000001;1387;252;471;428;6;54;
;32;32;64;0;2;1;39,1728000000003;1378;4;5;52;3;47;
;32;32;64;0;3;1;620,8848;1339;87;172;197;1;44;
;32;32;64;0;4;1;480,343099999998;1408;147;290;343;2;49;
;32;32;66;0;0;1;1170,20609999998;1504;267;512;526;4;53;
;32;32;66;0;1;1;867,665399999998;1488;175;344;328;3;47;
;32;32;66;0;2;1;432,084100000007;1467;71;133;181;3;55;
;32;32;66;0;3;1;801,967799999984;1490;217;425;414;3;45;
;32;32;66;0;4;1;57,1242999999959;1372;5;7;65;0;48;
;32;32;68;0;0;1;329,955099999992;1398;87;170;212;3;54;
;32;32;68;0;1;0;10000,833;-2;278;540;441;4;-1;
;32;32;68;0;2;1;761,188599999994;1522;203;388;373;3;48;
